X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
76,10,8,6,5,4,4,5,6,9,10,10,9,8,8,7,6,5,4,4,3,4,4,5,9,8,7,4,3,3,3,4,7,7,6,5,4,3,3,2,3,6,6,5,4,4,3,3,2,2,4,6,4,4,3,3,2,2,3,4,8,4,3,3,2,1,1,1,2,3,3,7,4,3,3,1,0,1,1,2,2,3,3,4,4,7,4,4,2,1,1,1,2,2,3,3,4,4,5,8,8,6,3,2,2,1,2,2,3,3,4,4,9,8,7,5,4,4,3,2,2,2,3,3,4,4,6,7,7,9,9,5,4,4,3,3,3,4,4,5,6,7,8,10,9,5,4,4,3,6,8,10,6,5,4,4,4,4,6,7,9,6,6,4,4,6,7,7,8,9,9,11,9,7,7,6,6,4,5,6,6,7,7,8,9,10,11,10,7,7,6,5,6,7,7,8,8,9,12,6,6,7,7,8,9,10,10,8,8,7,7,6,7,8,9,10,11,12,10,9,8,8,7,7,7,8,8,9,9,10,10,11,12,12,14,11,10,10,9,8,7,8,8,9,9,10,11,12,12,13,14,14,12,11,10,9,8,8,8,9,9,10,11,12,12,13,13,15,13,12,12,11,10,9,9,9,10,10,11,12,12,13,13,14,14,14,13,12,12,11,10,10,9,11,12,12,13,13,14
77,10,9,6,6,4,4,4,6,9,11,10,9,9,8,8,6,6,5,4,4,3,4,4,10,8,8,4,4,3,3,3,8,7,7,6,5,4,3,3,2,7,6,6,5,4,4,3,3,2,4,7,5,4,4,3,3,2,2,3,8,4,4,3,2,2,1,1,2,2,3,8,4,4,3,1,1,0,1,1,2,2,3,3,4,8,5,4,2,2,1,1,1,2,2,3,3,4,4,9,8,7,3,3,2,2,1,2,2,3,3,4,9,9,8,6,5,4,4,3,2,2,2,3,3,4,6,6,7,10,9,6,5,4,4,3,2,3,4,4,5,7,7,10,10,6,5,4,3,5,8,10,6,6,5,4,3,4,6,7,8,7,6,4,4,6,6,7,7,8,9,12,10,8,7,7,6,5,4,5,6,6,7,7,9,9,12,11,8,7,7,6,5,6,7,7,8,8,12,7,6,6,7,8,8,9,10,9,8,8,7,7,6,7,9,10,10,11,10,9,9,8,8,7,7,7,8,8,9,9,10,10,11,12,15,12,11,10,9,8,8,7,8,8,9,10,10,11,12,12,15,14,12,12,11,10,9,8,8,8,9,9,10,11,12,12,13,16,13,13,12,12,11,10,8,9,9,10,10,11,12,12,13,13,15,14,13,13,12,12,11,10,10,10,11,12,12,13,13
78,11,9,7,6,5,4,4,5,8,12,11,10,9,9,8,7,6,6,5,4,4,3,4,10,9,8,5,4,4,3,3,8,8,7,7,5,4,4,3,3,7,7,6,6,5,4,4,3,3,3,7,5,5,4,4,3,3,2,3,9,5,4,4,3,2,2,1,1,2,2,8,5,4,4,2,1,1,0,1,1,2,2,3,3,8,6,5,3,2,2,1,1,1,2,2,3,3,4,9,9,7,4,3,3,2,2,1,2,2,3,3,10,9,8,6,6,5,4,3,3,2,2,2,3,3,5,6,6,10,10,6,6,5,4,4,3,3,3,4,4,6,7,11,10,6,6,5,4,4,7,11,7,6,6,5,4,3,5,6,8,7,7,5,4,5,6,6,7,8,8,12,10,8,8,7,7,6,5,4,5,6,6,7,8,9,12,12,8,8,7,6,5,6,6,7,7,8,13,7,7,6,6,7,8,9,9,9,9,8,8,7,7,7,8,9,10,10,11,10,9,9,8,8,7,7,7,8,8,9,9,10,10,11,15,12,12,11,10,9,8,8,7,8,8,9,10,10,11,12,15,15,13,12,12,10,9,9,8,8,8,9,10,10,11,12,12,16,14,13,13,12,12,10,9,8,9,9,10,10,11,12,12,13,15,15,14,13,13,12,12,11,10,10,10,11,12,12,13
79,12,10,7,7,6,5,4,4,8,12,12,10,10,9,9,7,7,6,6,5,4,4,3,11,9,9,6,5,4,4,3,9,8,8,7,6,5,4,4,3,8,7,7,6,6,5,4,4,3,3,8,6,6,5,4,4,3,1,2,9,5,5,4,3,3,2,2,1,1,2,9,6,5,4,2,2,1,1,0,1,1,2,2,3,9,6,6,3,3,2,2,1,1,1,2,2,3,3,10,9,8,4,4,3,3,2,2,1,2,2,3,10,10,9,7,6,6,5,4,3,3,2,2,2,3,4,5,6,11,10,7,6,6,5,4,3,2,3,3,4,6,6,12,11,7,6,6,4,4,7,12,7,7,6,6,4,4,4,6,7,8,7,6,5,4,5,6,6,7,8,13,11,9,8,8,7,6,6,5,4,5,6,6,8,8,13,12,9,8,8,7,6,5,6,6,7,7,13,8,7,6,6,7,7,8,9,10,9,9,8,8,7,6,8,9,9,10,12,10,10,9,9,8,8,7,7,7,8,8,9,9,10,10,16,13,12,12,10,9,9,8,8,7,8,9,9,10,10,11,16,15,13,13,12,11,10,9,9,8,8,8,9,10,10,11,12,17,14,14,13,13,12,11,9,9,8,9,9,10,10,11,12,12,16,15,14,14,13,13,12,12,11,9,10,10,11,12,12
80,12,10,8,7,6,6,5,4,7,13,12,11,10,10,9,8,7,7,6,6,5,4,4,12,10,9,6,6,5,4,4,9,9,8,8,7,6,5,4,4,8,8,7,7,6,6,5,4,4,2,8,7,6,6,5,4,4,2,2,10,6,6,5,4,3,3,2,1,1,1,9,6,6,5,3,2,2,1,1,0,1,1,2,2,9,7,6,4,3,3,2,2,1,1,1,2,2,3,10,10,8,5,4,4,3,3,2,2,1,2,2,11,10,9,7,7,6,6,4,4,3,3,2,2,2,4,4,5,12,11,7,7,6,6,5,4,3,2,3,3,5,5,12,12,7,7,6,5,3,6,12,8,7,7,6,5,4,4,5,7,8,8,6,6,4,4,5,5,7,7,13,12,9,9,8,8,7,6,6,5,4,5,6,7,8,13,13,9,9,8,7,7,6,5,5,6,7,14,8,8,7,6,6,7,8,8,10,10,9,9,8,8,7,7,8,9,9,12,11,10,10,9,9,8,8,7,7,7,8,8,9,9,10,16,13,13,12,11,10,9,9,8,8,7,8,9,9,10,10,16,16,14,13,13,12,10,10,9,9,8,8,9,9,10,10,11,18,15,14,14,13,13,12,10,9,9,8,9,9,10,10,11,12,16,16,15,14,14,13,13,12,12,9,9,10,10,11,12
81,13,11,8,8,7,6,6,4,7,13,13,12,11,10,10,8,8,7,7,6,6,5,4,12,10,10,7,6,6,5,4,10,9,9,8,7,6,5,5,4,9,8,8,7,7,6,6,5,4,2,9,7,7,6,6,5,4,2,1,10,7,6,5,4,4,3,3,2,1,1,10,7,6,6,3,3,2,2,1,1,0,1,1,2,10,7,7,4,4,3,3,2,2,1,1,1,2,2,11,10,9,6,5,4,4,3,3,2,2,1,2,12,11,10,8,7,7,6,5,4,4,3,3,2,2,3,4,4,12,12,8,7,7,6,6,4,3,3,2,3,4,5,13,12,8,7,7,6,3,6,13,8,8,7,7,6,5,3,4,6,9,8,7,6,4,4,4,5,6,7,14,12,10,9,9,8,7,7,6,6,5,4,5,7,7,14,13,10,9,9,8,7,6,5,5,6,6,14,9,8,7,7,6,6,7,8,11,10,10,9,9,8,7,7,8,8,9,13,12,11,10,10,9,9,8,8,7,7,7,8,8,9,9,17,14,13,13,12,10,10,9,9,8,8,8,8,9,9,10,17,16,14,14,13,12,11,10,10,9,9,8,8,9,9,10,10,18,15,15,14,14,13,12,10,10,9,9,8,9,9,10,10,11,17,16,15,15,14,14,13,13,12,9,9,9,10,10,11
82,13,12,9,8,7,7,6,5,6,14,13,12,12,11,10,9,8,8,7,7,6,6,5,13,11,10,7,7,6,6,5,10,10,9,9,8,7,6,6,5,9,9,8,8,7,7,6,6,5,2,9,8,7,7,6,6,5,3,2,11,7,7,6,5,4,4,3,2,2,1,10,7,7,6,4,3,3,2,2,1,1,0,1,1,10,8,7,5,4,4,3,3,2,2,1,1,1,2,12,11,9,6,6,5,4,4,3,3,2,2,1,12,12,10,8,8,7,7,6,5,4,4,3,3,2,3,3,4,13,12,8,8,7,7,6,5,4,3,3,2,4,4,13,13,8,8,7,6,3,5,13,9,8,8,7,6,6,4,4,6,9,9,7,7,5,4,4,4,6,6,14,13,10,10,9,9,8,7,7,6,6,5,4,6,7,14,14,10,10,9,8,8,7,6,6,5,5,15,9,9,8,7,6,6,7,7,12,11,10,10,9,9,8,6,7,8,8,13,12,12,11,10,10,9,9,8,8,7,7,7,8,8,9,18,14,14,13,12,11,10,10,9,9,8,7,8,8,9,9,18,17,15,14,14,13,12,11,10,10,9,9,8,8,9,9,10,19,16,15,15,14,14,13,11,10,10,9,9,8,9,9,10,10,18,17,16,15,15,14,14,13,13,10,9,9,9,10,10
83,14,12,9,9,8,7,7,5,6,14,14,13,12,12,11,9,9,8,8,7,7,6,6,13,12,11,8,7,7,6,6,11,10,10,9,8,7,7,6,5,10,9,9,8,8,7,7,6,6,3,10,8,8,7,7,6,5,3,2,12,8,7,7,5,5,4,4,3,2,2,11,8,7,7,4,4,3,3,2,2,1,1,0,1,11,8,8,6,5,4,4,3,3,2,2,1,1,1,12,12,10,7,6,6,5,4,4,3,3,2,2,13,12,11,9,8,8,7,6,6,5,4,4,3,3,2,3,3,13,13,9,8,8,7,7,5,4,4,3,3,3,4,14,13,9,8,8,7,4,4,14,9,9,8,8,7,6,4,3,5,10,9,8,7,5,5,4,4,5,6,15,13,11,10,10,9,8,8,7,7,6,6,5,6,6,15,14,11,10,10,9,8,7,7,6,5,5,15,10,9,8,8,7,6,6,7,12,12,11,10,10,9,8,7,7,7,8,14,13,12,12,11,10,10,9,9,8,8,7,7,7,8,8,18,15,14,14,13,12,11,10,10,9,9,8,7,8,8,9,18,18,15,15,14,13,12,12,11,10,10,9,8,8,8,9,9,19,16,16,15,15,14,13,12,11,10,10,9,9,8,9,9,10,18,18,16,16,15,15,14,14,13,10,10,9,9,9,10
84,14,13,10,9,8,8,7,6,5,15,14,13,13,12,12,10,9,9,8,8,7,7,6,14,12,12,8,8,7,7,6,12,11,10,10,9,8,7,7,6,10,10,9,9,8,8,7,7,6,3,10,9,8,8,7,7,6,4,3,12,8,8,7,6,5,5,4,3,3,2,12,8,8,7,5,4,4,3,3,2,2,1,1,0,12,9,8,6,6,5,4,4,3,3,2,2,1,1,13,12,10,7,7,6,6,5,4,4,3,3,2,13,13,12,9,9,8,8,7,6,6,5,4,4,3,2,2,3,14,13,9,9,8,8,7,6,5,4,4,3,3,3,14,14,9,9,8,7,4,4,14,10,9,9,8,7,7,5,4,4,10,10,8,8,6,6,5,4,4,5,15,14,12,11,10,10,9,8,8,7,7,6,6,5,6,15,15,12,11,10,9,9,8,7,7,6,6,16,10,10,9,8,7,7,6,6,13,12,12,11,10,10,9,7,6,7,7,14,13,13,12,12,11,10,10,9,9,8,8,7,7,7,8,19,15,15,14,13,12,12,11,10,10,9,8,8,7,8,8,19,18,16,15,15,14,13,12,12,11,10,10,9,8,8,8,9,20,17,16,16,15,15,14,12,12,11,10,10,9,9,8,9,9,19,18,17,16,16,15,15,14,14,11,10,10,9,9,9
85,5,7,9,10,11,12,12,13,16,4,4,5,6,6,7,8,9,9,10,10,11,12,12,3,5,6,9,9,10,10,11,4,5,6,6,7,8,9,9,10,4,5,6,6,7,7,8,8,9,12,3,5,6,6,7,7,8,10,11,2,4,5,6,7,7,8,8,9,10,10,1,3,4,4,7,7,8,8,9,9,10,10,11,12,0,3,3,6,6,7,7,8,8,9,9,10,10,11,1,1,2,6,6,7,7,8,8,9,9,10,10,2,1,2,4,5,6,6,7,8,8,9,9,10,10,12,13,13,2,2,6,6,7,7,8,9,10,10,11,12,13,14,3,2,7,7,8,9,12,14,3,7,8,8,9,10,10,12,13,15,8,8,10,10,12,13,13,14,15,15,4,6,8,8,9,9,10,11,12,12,13,13,14,15,16,5,6,9,9,10,11,12,13,13,14,14,15,5,11,12,13,13,14,15,16,16,10,10,11,12,12,13,14,15,16,17,18,9,10,11,12,12,13,13,14,14,15,15,16,16,17,18,18,7,9,10,10,12,13,13,14,14,15,15,16,17,18,18,19,7,8,10,10,11,12,13,14,14,15,15,16,17,18,18,19,19,8,10,10,11,12,12,13,15,15,16,16,17,18,18,19,19,20,9,10,11,12,12,13,13,14,14,17,18,18,19,19,20
86,7,5,7,7,8,9,9,10,14,7,7,6,5,4,4,6,6,7,7,8,8,9,9,6,4,4,6,7,7,8,8,4,3,3,3,4,6,6,7,7,3,2,3,3,4,4,5,6,6,9,3,2,3,3,4,4,5,7,8,4,2,2,3,4,4,5,6,7,7,8,4,1,1,2,4,4,5,6,6,7,7,8,8,9,3,0,1,3,3,4,4,5,6,6,7,7,8,8,4,3,2,3,3,4,4,5,5,6,7,7,8,4,4,3,2,2,3,3,4,5,6,6,7,7,8,9,10,10,5,4,3,3,4,4,5,6,7,8,8,9,10,11,6,5,4,4,5,6,9,12,6,4,5,6,6,7,8,9,10,12,5,6,7,8,9,10,10,11,12,13,7,5,5,6,6,7,8,8,9,9,10,10,11,13,13,7,6,6,7,7,8,9,10,10,11,12,12,7,8,9,10,10,12,12,13,14,7,8,8,9,9,10,11,13,14,14,15,7,8,8,9,9,10,10,11,12,12,13,13,14,14,15,15,10,7,7,8,9,10,10,11,12,12,13,14,14,15,15,16,10,9,7,8,8,9,10,11,12,12,13,13,14,15,15,16,16,11,8,8,8,9,9,10,12,13,13,14,14,15,15,16,16,17,10,9,8,9,9,10,10,11,12,14,15,15,16,16,17
87,7,6,6,7,8,8,9,10,13,8,7,6,6,5,4,5,6,6,7,7,8,8,9,7,5,4,6,6,7,7,8,4,4,3,3,4,5,6,6,7,3,3,2,3,3,4,4,5,6,8,3,2,2,3,3,4,4,7,8,5,1,2,2,3,4,4,5,6,7,7,4,1,1,1,3,4,4,5,6,6,7,7,8,8,3,1,0,2,3,3,4,4,5,6,6,7,7,8,4,4,2,2,3,3,4,4,5,6,6,7,7,5,4,3,1,2,2,3,4,4,5,5,6,7,7,9,9,10,6,5,2,3,3,4,4,6,7,7,8,8,10,10,6,6,3,4,4,6,8,11,6,4,4,5,6,7,7,9,10,12,4,5,7,7,9,9,10,10,12,12,7,6,4,5,5,6,7,8,8,9,9,10,10,12,13,7,7,5,6,7,8,8,9,10,10,11,12,8,8,8,9,10,11,12,13,13,7,7,8,8,9,9,10,12,13,14,14,6,7,8,8,9,9,10,10,11,12,12,13,13,14,14,15,10,7,7,7,8,9,10,10,11,12,12,13,14,14,15,15,10,10,8,7,8,9,10,10,11,12,12,13,14,14,15,15,16,12,9,8,8,8,9,10,12,12,13,13,14,14,15,15,16,16,10,10,9,8,9,9,10,10,11,14,14,15,15,16,16
88,9,8,5,4,6,6,7,8,11,10,9,8,8,7,7,5,4,4,4,5,6,6,7,9,7,7,3,4,4,5,6,7,6,6,5,4,3,3,4,4,6,5,4,4,3,3,2,3,3,6,6,4,3,3,2,2,2,4,6,7,3,3,2,1,2,2,3,4,4,5,7,3,3,2,1,2,2,3,3,4,4,5,6,6,6,3,2,0,1,1,2,2,3,3,4,4,5,6,7,6,4,1,1,1,2,2,3,3,4,4,5,7,7,6,3,3,2,2,2,2,3,3,4,4,5,7,7,8,8,7,3,3,2,2,2,3,4,5,5,6,8,8,8,8,3,3,2,3,6,9,8,4,3,3,3,4,5,7,8,9,4,4,4,5,7,7,8,8,9,10,9,8,6,5,4,4,5,6,6,7,7,8,8,10,10,9,9,6,5,4,5,6,7,8,8,9,9,10,5,6,7,8,9,9,10,11,7,6,6,6,7,7,8,10,11,12,12,8,7,7,6,7,7,8,8,9,9,10,10,11,12,12,13,13,9,9,8,7,7,8,8,9,9,10,11,12,12,13,13,13,12,10,9,9,8,8,8,9,9,10,10,12,12,13,13,14,14,11,10,10,9,9,8,9,10,10,11,12,12,13,13,14,14,13,12,11,10,10,9,9,8,9,12,12,13,13,14,14
89,10,8,6,5,5,6,6,7,10,10,10,9,8,8,7,6,5,4,4,4,5,6,6,9,8,7,4,3,4,4,5,7,7,6,6,4,3,3,3,4,6,6,5,4,4,3,3,2,3,6,6,4,4,3,3,2,2,4,5,8,4,3,3,2,1,2,2,3,4,4,7,4,3,3,1,1,2,2,3,3,4,4,5,6,6,3,3,1,0,1,1,2,2,3,3,4,4,5,7,7,5,2,1,1,1,2,2,3,3,4,4,8,7,6,4,3,3,2,1,2,2,3,3,4,4,6,7,7,8,8,4,3,3,2,2,3,4,4,5,6,7,8,9,8,4,3,3,3,6,8,9,4,4,3,3,4,4,6,7,9,5,4,4,4,6,7,7,8,9,9,10,8,6,6,5,4,4,5,5,6,7,7,8,9,10,10,9,6,6,5,5,6,7,7,8,8,9,10,5,5,7,7,8,9,10,10,7,7,6,6,6,7,8,9,10,11,12,9,8,7,7,6,7,7,8,8,9,9,10,10,11,12,12,13,10,9,9,8,7,7,8,8,9,9,10,11,12,12,13,13,13,10,10,9,8,7,8,8,9,9,10,11,12,12,13,13,14,12,11,10,10,9,8,9,9,10,10,11,12,12,13,13,14,13,13,12,11,10,10,9,9,8,11,12,12,13,13,14
90,10,9,6,6,4,5,6,7,10,11,10,9,9,8,8,6,6,5,4,4,4,5,6,10,8,8,4,4,3,4,4,8,7,7,6,5,4,3,3,3,7,6,6,5,4,4,3,3,2,5,7,5,4,4,3,3,2,3,4,8,4,4,3,2,2,1,2,3,3,4,8,4,4,3,1,1,1,2,2,3,3,4,4,5,7,4,3,1,1,0,1,1,2,2,3,3,4,4,8,7,6,2,2,1,1,1,2,2,3,3,4,8,8,7,4,4,3,3,2,1,2,2,3,3,4,6,6,7,9,8,4,4,3,3,2,2,3,4,4,5,7,7,9,9,4,4,3,2,5,8,9,5,4,4,3,3,4,6,7,8,6,5,3,4,6,6,7,7,8,9,10,9,7,6,6,5,4,4,5,6,6,7,7,9,9,10,10,7,6,5,4,5,6,7,7,8,8,11,5,5,6,7,8,8,9,10,8,7,7,6,6,6,7,9,10,10,11,9,8,8,7,7,6,7,7,8,8,9,9,10,10,11,12,14,10,10,9,8,7,7,7,8,8,9,10,10,11,12,12,14,13,11,10,10,9,8,7,8,8,9,9,10,11,12,12,13,15,12,12,11,10,10,9,8,9,9,10,10,11,12,12,13,13,14,13,12,12,11,10,10,9,9,10,11,12,12,13,13
91,11,9,7,6,5,4,5,6,9,12,11,10,9,9,8,7,6,6,5,4,4,4,5,10,9,8,5,4,4,3,4,8,8,7,7,6,4,4,3,3,7,7,6,6,5,4,4,3,3,4,7,6,5,4,4,3,3,3,4,9,5,4,4,3,2,2,1,2,3,3,8,5,4,4,2,1,1,1,2,2,3,3,4,4,7,4,4,2,1,1,0,1,1,2,2,3,3,4,8,8,6,3,2,2,1,1,1,2,2,3,3,9,8,7,5,4,4,3,2,2,1,2,2,3,3,5,6,6,9,9,5,4,4,3,3,2,3,3,4,4,6,7,10,9,5,4,4,3,4,7,10,6,5,4,4,3,3,5,6,8,6,6,4,3,5,5,6,7,8,8,11,9,7,7,6,6,4,4,4,5,6,6,7,8,9,11,10,7,7,6,5,4,5,6,7,7,8,12,6,6,5,6,7,8,9,9,8,8,7,7,6,6,7,8,9,10,10,10,9,8,8,7,7,6,7,7,8,8,9,9,10,10,11,14,11,10,10,9,8,7,7,7,8,8,9,10,10,11,12,14,14,12,11,10,9,8,8,7,8,8,9,10,10,11,12,12,15,13,12,12,11,10,9,8,8,9,9,10,10,11,12,12,13,14,14,13,12,12,11,10,10,9,10,10,11,12,12,13
92,12,10,7,7,6,5,4,6,9,12,12,10,10,9,9,7,7,6,6,5,4,4,4,11,9,9,6,5,4,4,3,9,8,8,7,6,5,4,4,3,8,7,7,6,6,5,4,4,3,4,8,6,6,5,4,4,3,2,3,9,5,5,4,3,3,2,2,2,2,3,9,6,5,4,2,2,1,1,1,2,2,3,3,4,8,5,4,2,2,1,1,0,1,1,2,2,3,3,9,8,7,3,3,2,2,1,1,1,2,2,3,9,9,8,5,5,4,4,3,2,2,1,2,2,3,4,5,6,10,9,5,5,4,4,3,2,2,3,3,4,6,6,10,10,6,5,4,3,4,7,10,6,6,5,4,3,3,4,6,7,7,6,4,4,4,5,6,6,7,8,12,10,8,7,7,6,5,4,4,4,5,6,6,8,8,12,11,8,7,7,5,5,5,6,6,7,7,12,7,6,5,6,7,7,8,9,9,8,8,7,7,6,6,8,9,9,10,10,9,9,8,8,7,7,6,7,7,8,8,9,9,10,10,15,12,11,10,9,8,8,7,7,7,8,9,9,10,10,11,15,14,12,12,11,10,9,8,8,7,8,8,9,10,10,11,12,16,13,13,12,12,11,10,8,8,8,9,9,10,10,11,12,12,15,14,13,13,12,12,11,10,10,9,10,10,11,12,12
93,12,10,8,7,6,6,5,5,8,13,12,11,10,10,9,8,7,7,6,6,5,4,4,12,10,9,6,6,5,4,4,9,9,8,8,7,6,5,4,4,8,8,7,7,6,6,5,4,4,3,8,7,6,6,5,4,4,2,3,10,6,6,5,4,3,3,2,1,2,2,9,6,6,5,3,2,2,1,1,1,2,2,3,3,8,6,5,3,2,2,1,1,0,1,1,2,2,3,9,9,7,4,3,3,2,2,1,1,1,2,2,10,9,8,6,6,5,4,3,3,2,2,1,2,2,4,4,5,10,10,6,6,5,4,4,3,2,2,3,3,5,5,11,10,6,6,5,4,3,6,11,7,6,6,5,4,3,4,5,7,7,7,5,4,4,4,5,5,7,7,12,10,8,8,7,7,6,5,4,4,4,5,6,7,8,12,12,8,8,7,6,5,4,5,5,6,7,13,7,7,6,5,6,7,8,8,9,9,8,8,7,7,6,7,8,9,9,11,10,9,9,8,8,7,7,6,7,7,8,8,9,9,10,15,12,12,11,10,9,8,8,7,7,7,8,9,9,10,10,15,15,13,12,12,10,9,9,8,8,7,8,9,9,10,10,11,16,14,13,13,12,12,10,9,8,8,8,9,9,10,10,11,12,15,15,14,13,13,12,12,11,10,9,9,10,10,11,12
94,13,11,8,8,7,6,6,4,8,13,13,12,11,10,10,8,8,7,7,6,6,5,4,12,10,10,7,6,6,5,4,10,9,9,8,7,6,6,5,4,9,8,8,7,7,6,6,5,4,3,9,7,7,6,6,5,4,2,2,10,7,6,6,4,4,3,3,2,1,2,10,7,6,6,3,3,2,2,1,1,1,2,2,3,9,6,6,3,3,2,2,1,1,0,1,1,2,2,10,9,8,4,4,3,3,2,2,1,1,1,2,10,10,9,7,6,6,5,4,3,3,2,2,1,2,3,4,4,11,10,7,6,6,5,4,3,2,2,2,3,4,5,12,11,7,6,6,4,3,5,12,7,7,6,6,4,4,3,4,6,8,7,6,5,3,4,4,5,6,7,13,11,9,8,8,7,6,6,5,4,4,4,5,7,7,13,12,9,8,8,7,6,5,4,5,5,6,13,8,7,6,6,5,6,7,8,10,9,9,8,8,7,6,7,8,8,9,12,10,10,9,9,8,8,7,7,6,7,7,8,8,9,9,16,13,12,12,10,9,9,8,8,7,7,8,8,9,9,10,16,15,13,13,12,11,10,9,9,8,8,7,8,9,9,10,10,17,14,14,13,13,12,11,9,9,8,8,8,9,9,10,10,11,16,15,14,14,13,13,12,12,11,8,9,9,10,10,11
95,13,12,9,8,7,7,6,5,7,14,13,12,12,11,10,9,8,8,7,7,6,6,5,13,11,10,7,7,6,6,5,10,10,9,9,8,7,6,6,5,9,9,8,8,7,7,6,6,5,2,9,8,7,7,6,6,5,3,2,11,7,7,6,5,4,4,3,2,2,1,10,7,7,6,4,3,3,2,2,1,1,1,2,2,9,7,6,4,3,3,2,2,1,1,0,1,1,2,10,10,8,5,4,4,3,3,2,2,1,1,1,11,10,9,7,7,6,6,4,4,3,3,2,2,1,3,3,4,12,11,7,7,6,5,5,4,3,2,2,2,4,4,12,12,7,7,6,5,2,5,12,8,7,7,6,5,4,3,4,6,8,8,6,5,4,3,4,4,6,6,13,12,9,9,8,8,7,6,6,5,4,4,4,6,7,13,13,9,9,8,7,7,5,5,4,5,5,14,8,8,7,6,5,6,7,7,10,10,9,9,8,8,7,6,7,8,8,12,11,10,10,9,9,8,8,7,7,6,7,7,8,8,9,16,13,13,12,11,10,9,9,8,8,7,7,8,8,9,9,16,16,14,13,13,12,10,10,9,9,8,8,8,8,9,9,10,18,15,14,14,13,13,12,10,9,9,8,8,8,9,9,10,10,16,16,15,14,14,13,13,12,12,9,8,9,9,10,10
96,14,12,9,9,8,7,7,6,7,14,14,13,12,12,11,9,9,8,8,7,7,6,6,13,12,11,8,7,7,6,6,11,10,10,9,8,7,7,6,6,10,9,9,8,8,7,7,6,6,3,10,8,8,7,7,6,6,3,2,12,8,7,7,6,5,4,4,3,2,2,11,8,7,7,4,4,3,3,2,2,1,1,1,2,10,7,7,4,4,3,3,2,2,1,1,0,1,1,11,10,9,6,5,4,4,3,3,2,2,1,1,12,11,10,8,7,7,6,5,4,4,3,3,2,2,2,3,3,12,12,8,7,7,6,6,4,3,3,2,2,3,4,13,12,8,7,7,6,3,4,13,8,8,7,7,6,5,3,3,5,9,8,7,6,4,4,3,4,5,5,14,12,10,9,9,8,7,7,6,6,5,4,4,6,6,14,13,10,9,9,8,7,6,5,5,4,5,14,9,8,7,7,6,5,6,7,11,10,10,9,9,8,7,6,7,7,8,13,12,11,10,10,9,9,8,8,7,7,6,7,7,8,8,17,14,13,13,12,10,10,9,9,8,8,7,7,8,8,9,17,16,14,14,13,12,11,10,10,9,9,8,7,8,8,9,9,18,15,15,14,14,13,12,10,10,9,9,8,8,8,9,9,10,17,16,15,15,14,14,13,13,12,9,9,8,9,9,10
97,14,13,10,9,8,8,7,6,6,15,14,13,13,12,12,10,9,9,8,8,7,7,6,14,12,12,8,8,7,7,6,12,11,10,10,9,8,7,7,6,10,10,9,9,8,8,7,7,6,3,10,9,8,8,7,7,6,4,3,12,8,8,7,6,5,5,4,3,3,2,12,8,8,7,5,4,4,3,3,2,2,1,1,1,10,8,7,5,4,4,3,3,2,2,1,1,0,1,12,11,9,6,5,5,4,4,3,3,2,2,1,12,12,10,8,8,7,7,5,5,4,4,3,3,2,2,2,3,13,12,8,8,7,7,6,5,4,3,3,2,3,3,13,13,8,8,7,6,3,4,13,9,8,8,7,6,6,4,3,4,9,9,7,7,5,4,4,3,4,5,14,13,10,10,9,9,8,7,7,6,5,5,4,5,6,14,14,10,10,9,8,8,7,6,5,5,4,15,9,9,8,7,6,5,6,6,12,11,10,10,9,9,8,6,6,7,7,13,12,12,11,10,10,9,9,8,8,7,7,6,7,7,8,18,14,14,13,12,11,10,10,9,9,8,7,7,7,8,8,18,17,15,14,14,13,12,11,10,10,9,9,8,7,8,8,9,19,16,15,15,14,14,13,11,10,10,9,9,8,8,8,9,9,18,17,16,15,15,14,14,13,13,10,9,9,8,9,9
