Group,Population,X,Y
667,162,-111400.39081864385,59202.66069754772
668,41,-110856.27807453519,59202.66069754772
669,84,-110312.16533042653,59202.66069754772
670,63,-109768.05258631794,59202.66069754772
671,70,-109223.93984220928,59202.66069754772
672,124,-108679.82709810062,59202.66069754772
673,211,-108135.71435399202,59202.66069754772
674,206,-107591.60160988336,59202.66069754772
675,416,-107047.4888657747,59202.66069754772
676,279,-106503.37612166605,59202.66069754772
677,150,-105959.26337755745,59202.66069754772
678,226,-105415.1506334488,59202.66069754772
679,132,-104871.03788934014,59202.66069754772
680,143,-104326.92514523154,59202.66069754772
681,59,-103782.81240112288,59202.66069754772
682,25,-102150.47416879697,59202.66069754772
683,29,-101606.36142468831,59202.66069754772
684,235,-122282.64570081659,58658.547953438014
685,464,-121738.53295670793,58658.547953438014
686,225,-121194.42021259933,58658.547953438014
687,88,-120650.30746849068,58658.547953438014
688,51,-120106.19472438202,58658.547953438014
689,52,-119562.08198027342,58658.547953438014
690,49,-119017.96923616476,58658.547953438014
691,84,-118473.8564920561,58658.547953438014
692,149,-117929.7437479475,58658.547953438014
693,122,-117385.63100383885,58658.547953438014
694,113,-116841.51825973019,58658.547953438014
695,126,-116297.40551562159,58658.547953438014
696,89,-111944.50356275245,58658.547953438014
697,136,-111400.39081864385,58658.547953438014
698,41,-110856.27807453519,58658.547953438014
699,24,-110312.16533042653,58658.547953438014
700,30,-109768.05258631794,58658.547953438014
701,123,-109223.93984220928,58658.547953438014
702,485,-108679.82709810062,58658.547953438014
703,568,-108135.71435399202,58658.547953438014
704,602,-107591.60160988336,58658.547953438014
705,683,-107047.4888657747,58658.547953438014
706,733,-106503.37612166605,58658.547953438014
707,234,-105959.26337755745,58658.547953438014
708,33,-105415.1506334488,58658.547953438014
709,45,-104871.03788934014,58658.547953438014
710,342,-104326.92514523154,58658.547953438014
711,610,-103782.81240112288,58658.547953438014
712,75,-101606.36142468831,58658.547953438014
713,134,-99974.0231923624,58658.547953438014
714,14,-127723.77314190299,58114.43520933017
715,136,-124459.09667725116,58114.43520933017
716,319,-123914.9839331425,58114.43520933017
717,285,-123370.8711890339,58114.43520933017
718,304,-122826.75844492525,58114.43520933017
719,433,-122282.64570081659,58114.43520933017
720,207,-121738.53295670793,58114.43520933017
721,100,-121194.42021259933,58114.43520933017
722,134,-120650.30746849068,58114.43520933017
723,43,-120106.19472438202,58114.43520933017
724,12,-119562.08198027342,58114.43520933017
725,39,-119017.96923616476,58114.43520933017
726,21,-118473.8564920561,58114.43520933017
727,62,-117385.63100383885,58114.43520933017
728,93,-116841.51825973019,58114.43520933017
729,77,-116297.40551562159,58114.43520933017
730,33,-113032.72905096976,58114.43520933017
731,14,-111944.50356275245,58114.43520933017
732,113,-111400.39081864385,58114.43520933017
733,18,-110856.27807453519,58114.43520933017
734,21,-110312.16533042653,58114.43520933017
735,145,-109223.93984220928,58114.43520933017
736,51,-108679.82709810062,58114.43520933017
737,471,-108135.71435399202,58114.43520933017
738,934,-107591.60160988336,58114.43520933017
739,734,-107047.4888657747,58114.43520933017
740,552,-106503.37612166605,58114.43520933017
741,227,-105959.26337755745,58114.43520933017
742,340,-105415.1506334488,58114.43520933017
743,728,-104871.03788934014,58114.43520933017
744,910,-104326.92514523154,58114.43520933017
745,603,-103782.81240112288,58114.43520933017
746,319,-103238.69965701422,58114.43520933017
747,352,-102694.58691290562,58114.43520933017
748,81,-102150.47416879697,58114.43520933017
749,145,-101606.36142468831,58114.43520933017
750,53,-101062.24868057971,58114.43520933017
751,46,-100518.13593647105,58114.43520933017
752,525,-99974.0231923624,58114.43520933017
753,693,-99429.9104482538,58114.43520933017
754,218,-98885.79770414514,58114.43520933017
755,39,-98341.68496003648,58114.43520933017
756,90,-130444.33686244616,57570.322465220466
757,118,-129900.22411833756,57570.322465220466
758,16,-129356.1113742289,57570.322465220466
759,160,-128811.99863012024,57570.322465220466
760,47,-125547.32216546842,57570.322465220466
761,361,-125003.20942135982,57570.322465220466
762,330,-124459.09667725116,57570.322465220466
763,314,-123914.9839331425,57570.322465220466
764,141,-123370.8711890339,57570.322465220466
765,154,-122826.75844492525,57570.322465220466
766,192,-122282.64570081659,57570.322465220466
767,135,-121738.53295670793,57570.322465220466
768,122,-121194.42021259933,57570.322465220466
769,43,-120650.30746849068,57570.322465220466
770,65,-120106.19472438202,57570.322465220466
771,22,-119562.08198027342,57570.322465220466
772,22,-119017.96923616476,57570.322465220466
773,42,-118473.8564920561,57570.322465220466
774,27,-117385.63100383885,57570.322465220466
775,77,-116841.51825973019,57570.322465220466
776,110,-116297.40551562159,57570.322465220466
777,25,-112488.6163068611,57570.322465220466
778,10,-111944.50356275245,57570.322465220466
779,65,-111400.39081864385,57570.322465220466
780,25,-110312.16533042653,57570.322465220466
781,21,-109223.93984220928,57570.322465220466
782,54,-108679.82709810062,57570.322465220466
783,239,-108135.71435399202,57570.322465220466
784,674,-107591.60160988336,57570.322465220466
785,411,-107047.4888657747,57570.322465220466
786,366,-106503.37612166605,57570.322465220466
787,875,-105959.26337755745,57570.322465220466
788,638,-105415.1506334488,57570.322465220466
789,344,-104871.03788934014,57570.322465220466
790,502,-104326.92514523154,57570.322465220466
791,285,-103782.81240112288,57570.322465220466
792,490,-103238.69965701422,57570.322465220466
793,591,-102694.58691290562,57570.322465220466
794,717,-102150.47416879697,57570.322465220466
795,392,-101606.36142468831,57570.322465220466
796,510,-101062.24868057971,57570.322465220466
797,969,-100518.13593647105,57570.322465220466
798,948,-99974.0231923624,57570.322465220466
799,530,-99429.9104482538,57570.322465220466
800,276,-98885.79770414514,57570.322465220466
801,172,-98341.68496003648,57570.322465220466
802,24,-130444.33686244616,57026.209721112624
803,14,-125547.32216546842,57026.209721112624
804,152,-124459.09667725116,57026.209721112624
805,156,-123914.9839331425,57026.209721112624
806,124,-123370.8711890339,57026.209721112624
807,231,-122826.75844492525,57026.209721112624
808,110,-122282.64570081659,57026.209721112624
809,14,-121738.53295670793,57026.209721112624
810,42,-121194.42021259933,57026.209721112624
811,66,-120650.30746849068,57026.209721112624
812,35,-120106.19472438202,57026.209721112624
813,29,-119017.96923616476,57026.209721112624
814,15,-118473.8564920561,57026.209721112624
815,16,-117929.7437479475,57026.209721112624
816,11,-117385.63100383885,57026.209721112624
817,96,-116841.51825973019,57026.209721112624
818,101,-116297.40551562159,57026.209721112624
819,50,-111944.50356275245,57026.209721112624
820,67,-111400.39081864385,57026.209721112624
821,14,-110312.16533042653,57026.209721112624
822,380,-108135.71435399202,57026.209721112624
823,374,-107591.60160988336,57026.209721112624
824,374,-107047.4888657747,57026.209721112624
825,365,-106503.37612166605,57026.209721112624
826,576,-105959.26337755745,57026.209721112624
827,70,-105415.1506334488,57026.209721112624
828,74,-104871.03788934014,57026.209721112624
829,440,-104326.92514523154,57026.209721112624
830,447,-103782.81240112288,57026.209721112624
831,492,-103238.69965701422,57026.209721112624
832,336,-102694.58691290562,57026.209721112624
833,608,-102150.47416879697,57026.209721112624
834,729,-101606.36142468831,57026.209721112624
835,596,-101062.24868057971,57026.209721112624
836,553,-100518.13593647105,57026.209721112624
837,423,-99974.0231923624,57026.209721112624
838,622,-99429.9104482538,57026.209721112624
839,485,-98885.79770414514,57026.209721112624
840,238,-98341.68496003648,57026.209721112624
841,106,-137517.80253585847,56482.09697700478
842,74,-131532.56235066347,56482.09697700478
843,230,-130988.44960655482,56482.09697700478
844,257,-130444.33686244616,56482.09697700478
845,52,-128267.88588601165,56482.09697700478
846,143,-124459.09667725116,56482.09697700478
847,70,-123914.9839331425,56482.09697700478
848,50,-123370.8711890339,56482.09697700478
849,29,-122826.75844492525,56482.09697700478
850,16,-122282.64570081659,56482.09697700478
851,51,-121738.53295670793,56482.09697700478
852,18,-121194.42021259933,56482.09697700478
853,11,-120650.30746849068,56482.09697700478
854,12,-120106.19472438202,56482.09697700478
855,17,-119562.08198027342,56482.09697700478
856,22,-119017.96923616476,56482.09697700478
857,53,-118473.8564920561,56482.09697700478
858,30,-117929.7437479475,56482.09697700478
859,86,-116297.40551562159,56482.09697700478
860,38,-113576.84179507836,56482.09697700478
861,23,-113032.72905096976,56482.09697700478
862,18,-111944.50356275245,56482.09697700478
863,94,-111400.39081864385,56482.09697700478
864,22,-110856.27807453519,56482.09697700478
865,22,-110312.16533042653,56482.09697700478
866,25,-108679.82709810062,56482.09697700478
867,175,-108135.71435399202,56482.09697700478
868,64,-107591.60160988336,56482.09697700478
869,144,-107047.4888657747,56482.09697700478
870,277,-106503.37612166605,56482.09697700478
871,204,-105959.26337755745,56482.09697700478
872,15,-105415.1506334488,56482.09697700478
873,193,-104326.92514523154,56482.09697700478
874,690,-103782.81240112288,56482.09697700478
875,376,-103238.69965701422,56482.09697700478
876,610,-102694.58691290562,56482.09697700478
877,789,-102150.47416879697,56482.09697700478
878,496,-101606.36142468831,56482.09697700478
879,193,-101062.24868057971,56482.09697700478
880,419,-100518.13593647105,56482.09697700478
881,334,-99974.0231923624,56482.09697700478
882,505,-99429.9104482538,56482.09697700478
883,498,-98885.79770414514,56482.09697700478
884,248,-98341.68496003648,56482.09697700478
885,475,-96709.34672771057,56482.09697700478
886,86,-96165.23398360197,56482.09697700478
887,19,-137517.80253585847,55937.984232895076
888,89,-136973.68979174987,55937.984232895076
889,225,-132076.67509477207,55937.984232895076
890,144,-131532.56235066347,55937.984232895076
891,142,-130988.44960655482,55937.984232895076
892,201,-130444.33686244616,55937.984232895076
893,51,-129900.22411833756,55937.984232895076
894,39,-124459.09667725116,55937.984232895076
895,37,-123914.9839331425,55937.984232895076
896,91,-123370.8711890339,55937.984232895076
897,16,-122282.64570081659,55937.984232895076
898,20,-121194.42021259933,55937.984232895076
899,30,-120106.19472438202,55937.984232895076
900,11,-119562.08198027342,55937.984232895076
901,26,-118473.8564920561,55937.984232895076
902,19,-117929.7437479475,55937.984232895076
903,12,-117385.63100383885,55937.984232895076
904,45,-116841.51825973019,55937.984232895076
905,62,-116297.40551562159,55937.984232895076
906,89,-115753.29277151293,55937.984232895076
907,38,-115209.18002740428,55937.984232895076
908,21,-114665.06728329568,55937.984232895076
909,29,-113576.84179507836,55937.984232895076
910,37,-111944.50356275245,55937.984232895076
911,151,-111400.39081864385,55937.984232895076
912,25,-110856.27807453519,55937.984232895076
913,37,-109768.05258631794,55937.984232895076
914,22,-108679.82709810062,55937.984232895076
915,40,-108135.71435399202,55937.984232895076
916,247,-107591.60160988336,55937.984232895076
917,102,-107047.4888657747,55937.984232895076
918,50,-106503.37612166605,55937.984232895076
919,272,-105959.26337755745,55937.984232895076
920,316,-105415.1506334488,55937.984232895076
921,32,-104871.03788934014,55937.984232895076
922,209,-104326.92514523154,55937.984232895076
923,532,-103782.81240112288,55937.984232895076
924,382,-103238.69965701422,55937.984232895076
925,511,-102694.58691290562,55937.984232895076
926,592,-102150.47416879697,55937.984232895076
927,108,-101606.36142468831,55937.984232895076
928,17,-101062.24868057971,55937.984232895076
929,456,-100518.13593647105,55937.984232895076
930,460,-99974.0231923624,55937.984232895076
931,525,-99429.9104482538,55937.984232895076
932,56,-98885.79770414514,55937.984232895076
933,287,-98341.68496003648,55937.984232895076
934,47,-97253.45947181922,55937.984232895076
935,927,-96709.34672771057,55937.984232895076
936,167,-96165.23398360197,55937.984232895076
937,137,-132620.78783888073,55393.871488787234
938,195,-132076.67509477207,55393.871488787234
939,15,-131532.56235066347,55393.871488787234
940,24,-130988.44960655482,55393.871488787234
941,43,-123370.8711890339,55393.871488787234
942,65,-122826.75844492525,55393.871488787234
943,73,-122282.64570081659,55393.871488787234
944,16,-120650.30746849068,55393.871488787234
945,17,-120106.19472438202,55393.871488787234
946,26,-119017.96923616476,55393.871488787234
947,39,-117929.7437479475,55393.871488787234
948,45,-117385.63100383885,55393.871488787234
949,43,-116841.51825973019,55393.871488787234
950,89,-116297.40551562159,55393.871488787234
951,33,-115753.29277151293,55393.871488787234
952,24,-115209.18002740428,55393.871488787234
953,36,-114665.06728329568,55393.871488787234
954,63,-114120.95453918702,55393.871488787234
955,20,-113576.84179507836,55393.871488787234
956,12,-112488.6163068611,55393.871488787234
957,47,-111944.50356275245,55393.871488787234
958,51,-111400.39081864385,55393.871488787234
959,12,-110856.27807453519,55393.871488787234
960,42,-109768.05258631794,55393.871488787234
961,66,-109223.93984220928,55393.871488787234
962,27,-108679.82709810062,55393.871488787234
963,47,-108135.71435399202,55393.871488787234
964,111,-107591.60160988336,55393.871488787234
965,58,-107047.4888657747,55393.871488787234
966,33,-106503.37612166605,55393.871488787234
967,77,-105959.26337755745,55393.871488787234
968,257,-105415.1506334488,55393.871488787234
969,122,-104871.03788934014,55393.871488787234
970,122,-104326.92514523154,55393.871488787234
971,246,-103782.81240112288,55393.871488787234
972,484,-103238.69965701422,55393.871488787234
973,444,-102694.58691290562,55393.871488787234
974,23,-102150.47416879697,55393.871488787234
975,18,-101606.36142468831,55393.871488787234
976,28,-101062.24868057971,55393.871488787234
977,132,-100518.13593647105,55393.871488787234
978,353,-99974.0231923624,55393.871488787234
979,439,-99429.9104482538,55393.871488787234
980,456,-98885.79770414514,55393.871488787234
981,473,-98341.68496003648,55393.871488787234
982,72,-97797.57221592788,55393.871488787234
983,362,-96709.34672771057,55393.871488787234
984,375,-96165.23398360197,55393.871488787234
985,45,-133164.9005829894,54849.75874467753
986,311,-132620.78783888073,54849.75874467753
987,62,-132076.67509477207,54849.75874467753
988,24,-130988.44960655482,54849.75874467753
989,48,-123370.8711890339,54849.75874467753
990,60,-122826.75844492525,54849.75874467753
991,15,-122282.64570081659,54849.75874467753
992,24,-121738.53295670793,54849.75874467753
993,18,-120106.19472438202,54849.75874467753
994,16,-118473.8564920561,54849.75874467753
995,17,-117929.7437479475,54849.75874467753
996,54,-116297.40551562159,54849.75874467753
997,69,-115753.29277151293,54849.75874467753
998,52,-115209.18002740428,54849.75874467753
999,50,-114665.06728329568,54849.75874467753
1000,61,-114120.95453918702,54849.75874467753
1001,74,-113576.84179507836,54849.75874467753
1002,26,-113032.72905096976,54849.75874467753
1003,24,-112488.6163068611,54849.75874467753
1004,71,-109768.05258631794,54849.75874467753
1005,116,-109223.93984220928,54849.75874467753
1006,51,-108679.82709810062,54849.75874467753
1007,73,-108135.71435399202,54849.75874467753
1008,20,-107591.60160988336,54849.75874467753
1009,31,-107047.4888657747,54849.75874467753
1010,23,-105415.1506334488,54849.75874467753
1011,45,-104871.03788934014,54849.75874467753
1012,216,-104326.92514523154,54849.75874467753
1013,98,-103782.81240112288,54849.75874467753
1014,229,-103238.69965701422,54849.75874467753
1015,448,-102694.58691290562,54849.75874467753
1016,16,-102150.47416879697,54849.75874467753
1017,51,-101062.24868057971,54849.75874467753
1018,281,-100518.13593647105,54849.75874467753
1019,465,-99974.0231923624,54849.75874467753
1020,448,-99429.9104482538,54849.75874467753
1021,273,-98885.79770414514,54849.75874467753
1022,292,-98341.68496003648,54849.75874467753
1023,48,-97253.45947181922,54849.75874467753
1024,72,-96709.34672771057,54849.75874467753
1025,42,-96165.23398360197,54849.75874467753
1026,19,-94532.89575127605,54849.75874467753
1027,94,-93988.7830071674,54849.75874467753
1028,89,-93444.67026305874,54849.75874467753
1029,66,-91812.33203073282,54849.75874467753
1030,93,-91268.21928662417,54849.75874467753
1031,50,-90724.10654251557,54849.75874467753
1032,126,-90179.99379840691,54849.75874467753
1033,38,-133709.013327098,54305.646000569686
1034,338,-133164.9005829894,54305.646000569686
1035,68,-132620.78783888073,54305.646000569686
1036,49,-132076.67509477207,54305.646000569686
1037,18,-131532.56235066347,54305.646000569686
1038,18,-122826.75844492525,54305.646000569686
1039,21,-120106.19472438202,54305.646000569686
1040,49,-117929.7437479475,54305.646000569686
1041,24,-116841.51825973019,54305.646000569686
1042,33,-116297.40551562159,54305.646000569686
1043,25,-115209.18002740428,54305.646000569686
1044,34,-114665.06728329568,54305.646000569686
1045,70,-114120.95453918702,54305.646000569686
1046,29,-113576.84179507836,54305.646000569686
1047,68,-112488.6163068611,54305.646000569686
1048,35,-111944.50356275245,54305.646000569686
1049,21,-110856.27807453519,54305.646000569686
1050,33,-110312.16533042653,54305.646000569686
1051,43,-109768.05258631794,54305.646000569686
1052,70,-109223.93984220928,54305.646000569686
1053,51,-108679.82709810062,54305.646000569686
1054,44,-108135.71435399202,54305.646000569686
1055,24,-107591.60160988336,54305.646000569686
1056,77,-107047.4888657747,54305.646000569686
1057,16,-105415.1506334488,54305.646000569686
1058,30,-104871.03788934014,54305.646000569686
1059,136,-104326.92514523154,54305.646000569686
1060,351,-103782.81240112288,54305.646000569686
1061,470,-103238.69965701422,54305.646000569686
1062,390,-102694.58691290562,54305.646000569686
1063,66,-102150.47416879697,54305.646000569686
1064,296,-100518.13593647105,54305.646000569686
1065,399,-99974.0231923624,54305.646000569686
1066,44,-99429.9104482538,54305.646000569686
1067,115,-98885.79770414514,54305.646000569686
1068,10,-98341.68496003648,54305.646000569686
1069,57,-97253.45947181922,54305.646000569686
1070,16,-95077.00849538465,54305.646000569686
1071,689,-94532.89575127605,54305.646000569686
1072,310,-93988.7830071674,54305.646000569686
1073,225,-93444.67026305874,54305.646000569686
1074,86,-92900.55751895008,54305.646000569686
1075,229,-92356.44477484148,54305.646000569686
1076,130,-91812.33203073282,54305.646000569686
1077,152,-91268.21928662417,54305.646000569686
1078,37,-90724.10654251557,54305.646000569686
1079,74,-90179.99379840691,54305.646000569686
1080,17,-89635.88105429825,54305.646000569686
1081,65,-133709.013327098,53761.53325645998
1082,58,-133164.9005829894,53761.53325645998
1083,63,-132620.78783888073,53761.53325645998
1084,55,-132076.67509477207,53761.53325645998
1085,17,-130444.33686244616,53761.53325645998
1086,22,-118473.8564920561,53761.53325645998
1087,17,-116841.51825973019,53761.53325645998
1088,33,-116297.40551562159,53761.53325645998
1089,18,-114665.06728329568,53761.53325645998
1090,26,-114120.95453918702,53761.53325645998
1091,17,-112488.6163068611,53761.53325645998
1092,71,-109768.05258631794,53761.53325645998
1093,33,-109223.93984220928,53761.53325645998
1094,114,-108679.82709810062,53761.53325645998
1095,33,-108135.71435399202,53761.53325645998
1096,38,-107591.60160988336,53761.53325645998
1097,20,-107047.4888657747,53761.53325645998
1098,24,-104871.03788934014,53761.53325645998
1099,26,-104326.92514523154,53761.53325645998
1100,231,-103782.81240112288,53761.53325645998
1101,84,-103238.69965701422,53761.53325645998
1102,24,-101062.24868057971,53761.53325645998
1103,150,-100518.13593647105,53761.53325645998
1104,169,-99974.0231923624,53761.53325645998
1105,49,-99429.9104482538,53761.53325645998
1106,100,-98885.79770414514,53761.53325645998
1107,28,-97797.57221592788,53761.53325645998
1108,149,-95077.00849538465,53761.53325645998
1109,39,-94532.89575127605,53761.53325645998
1110,181,-93988.7830071674,53761.53325645998
1111,32,-93444.67026305874,53761.53325645998
1112,65,-92900.55751895008,53761.53325645998
1113,26,-87459.43007786374,53761.53325645998
1114,24,-86915.31733375508,53761.53325645998
1115,203,-133709.013327098,53217.42051235214
1116,130,-133164.9005829894,53217.42051235214
1117,44,-132620.78783888073,53217.42051235214
1118,33,-118473.8564920561,53217.42051235214
1119,16,-117385.63100383885,53217.42051235214
1120,18,-112488.6163068611,53217.42051235214
1121,33,-110312.16533042653,53217.42051235214
1122,15,-109768.05258631794,53217.42051235214
1123,23,-108679.82709810062,53217.42051235214
1124,22,-107591.60160988336,53217.42051235214
1125,10,-103782.81240112288,53217.42051235214
1126,17,-102150.47416879697,53217.42051235214
1127,60,-101606.36142468831,53217.42051235214
1128,153,-101062.24868057971,53217.42051235214
1129,357,-100518.13593647105,53217.42051235214
1130,85,-99974.0231923624,53217.42051235214
1131,67,-98885.79770414514,53217.42051235214
1132,33,-94532.89575127605,53217.42051235214
1133,36,-93988.7830071674,53217.42051235214
1134,31,-92900.55751895008,53217.42051235214
1135,158,-88547.655566081,53217.42051235214
1136,144,-88003.54282197234,53217.42051235214
1137,368,-87459.43007786374,53217.42051235214
1138,246,-86915.31733375508,53217.42051235214
1139,36,-84194.75361321191,53217.42051235214
1140,344,-83650.64086910326,53217.42051235214
1141,399,-83106.5281249946,53217.42051235214
1142,181,-82562.415380886,53217.42051235214
1143,177,-82018.30263677734,53217.42051235214
1144,91,-81474.18989266868,53217.42051235214
1145,31,-133709.013327098,52673.307768244296
1146,112,-133164.9005829894,52673.307768244296
1147,146,-132620.78783888073,52673.307768244296
1148,16,-120106.19472438202,52673.307768244296
1149,20,-110312.16533042653,52673.307768244296
1150,14,-109768.05258631794,52673.307768244296
1151,17,-108679.82709810062,52673.307768244296
1152,21,-108135.71435399202,52673.307768244296
1153,68,-107591.60160988336,52673.307768244296
1154,32,-102150.47416879697,52673.307768244296
1155,118,-101606.36142468831,52673.307768244296
1156,228,-101062.24868057971,52673.307768244296
1157,98,-100518.13593647105,52673.307768244296
1158,151,-98885.79770414514,52673.307768244296
1159,18,-94532.89575127605,52673.307768244296
1160,16,-92900.55751895008,52673.307768244296
1161,93,-88547.655566081,52673.307768244296
1162,206,-88003.54282197234,52673.307768244296
1163,105,-87459.43007786374,52673.307768244296
1164,88,-86371.20458964643,52673.307768244296
1165,150,-85827.09184553783,52673.307768244296
1166,12,-84738.86635732051,52673.307768244296
1167,34,-84194.75361321191,52673.307768244296
1168,61,-83650.64086910326,52673.307768244296
1169,140,-83106.5281249946,52673.307768244296
1170,50,-82562.415380886,52673.307768244296
1171,232,-82018.30263677734,52673.307768244296
1172,257,-81474.18989266868,52673.307768244296
1173,39,-80930.07714856009,52673.307768244296
1174,180,-133164.9005829894,52129.19502413459
1175,42,-132620.78783888073,52129.19502413459
1176,12,-131532.56235066347,52129.19502413459
1177,45,-120106.19472438202,52129.19502413459
1178,44,-109223.93984220928,52129.19502413459
1179,34,-108679.82709810062,52129.19502413459
1180,39,-108135.71435399202,52129.19502413459
1181,75,-102150.47416879697,52129.19502413459
1182,171,-101606.36142468831,52129.19502413459
1183,109,-101062.24868057971,52129.19502413459
1184,46,-98885.79770414514,52129.19502413459
1185,14,-89091.76831018965,52129.19502413459
1186,142,-88547.655566081,52129.19502413459
1187,50,-88003.54282197234,52129.19502413459
1188,33,-86371.20458964643,52129.19502413459
1189,247,-85827.09184553783,52129.19502413459
1190,311,-85282.97910142917,52129.19502413459
1191,66,-84738.86635732051,52129.19502413459
1192,40,-83650.64086910326,52129.19502413459
1193,96,-83106.5281249946,52129.19502413459
1194,32,-82562.415380886,52129.19502413459
1195,133,-82018.30263677734,52129.19502413459
1196,366,-81474.18989266868,52129.19502413459
1197,212,-133164.9005829894,51585.08228002675
1198,184,-132620.78783888073,51585.08228002675
1199,17,-132076.67509477207,51585.08228002675
1200,14,-130988.44960655482,51585.08228002675
1201,30,-119562.08198027342,51585.08228002675
1202,64,-102150.47416879697,51585.08228002675
1203,185,-101606.36142468831,51585.08228002675
1204,13,-101062.24868057971,51585.08228002675
1205,49,-85282.97910142917,51585.08228002675
1206,40,-83650.64086910326,51585.08228002675
1207,51,-82562.415380886,51585.08228002675
1208,108,-82018.30263677734,51585.08228002675
1209,220,-81474.18989266868,51585.08228002675
1210,56,-133164.9005829894,51040.969535917044
1211,224,-132620.78783888073,51040.969535917044
1212,11,-132076.67509477207,51040.969535917044
1213,27,-130988.44960655482,51040.969535917044
1214,41,-119562.08198027342,51040.969535917044
1215,20,-103238.69965701422,51040.969535917044
1216,37,-102694.58691290562,51040.969535917044
1217,42,-101606.36142468831,51040.969535917044
1218,104,-82018.30263677734,51040.969535917044
1219,50,-81474.18989266868,51040.969535917044
1220,96,-132620.78783888073,50496.8567918092
1221,114,-132076.67509477207,50496.8567918092
1222,87,-131532.56235066347,50496.8567918092
1223,14,-119562.08198027342,50496.8567918092
1224,23,-104326.92514523154,50496.8567918092
1225,89,-103782.81240112288,50496.8567918092
1226,119,-103238.69965701422,50496.8567918092
1227,80,-102694.58691290562,50496.8567918092
1228,111,-102150.47416879697,50496.8567918092
1229,13,-101606.36142468831,50496.8567918092
1230,19,-84738.86635732051,50496.8567918092
1231,61,-82018.30263677734,50496.8567918092
1232,73,-132076.67509477207,49952.744047699496
1233,229,-131532.56235066347,49952.744047699496
1234,45,-130988.44960655482,49952.744047699496
1235,44,-130444.33686244616,49952.744047699496
1236,24,-129900.22411833756,49952.744047699496
1237,44,-129356.1113742289,49952.744047699496
1238,22,-128811.99863012024,49952.744047699496
1239,68,-128267.88588601165,49952.744047699496
1240,23,-119562.08198027342,49952.744047699496
1241,38,-104326.92514523154,49952.744047699496
1242,194,-103782.81240112288,49952.744047699496
1243,22,-103238.69965701422,49952.744047699496
1244,11,-102150.47416879697,49952.744047699496
1245,35,-84738.86635732051,49952.744047699496
1246,24,-82018.30263677734,49952.744047699496
1247,19,-81474.18989266868,49952.744047699496
1248,17,-79297.73891623411,49952.744047699496
1249,10,-130988.44960655482,49408.631303591654
1250,100,-130444.33686244616,49408.631303591654
1251,273,-129900.22411833756,49408.631303591654
1252,93,-129356.1113742289,49408.631303591654
1253,79,-128811.99863012024,49408.631303591654
1254,197,-128267.88588601165,49408.631303591654
1255,42,-127723.77314190299,49408.631303591654
1256,57,-127179.66039779433,49408.631303591654
1257,30,-120650.30746849068,49408.631303591654
1258,119,-119562.08198027342,49408.631303591654
1259,20,-119017.96923616476,49408.631303591654
1260,36,-103782.81240112288,49408.631303591654
1261,14,-103238.69965701422,49408.631303591654
1262,21,-102150.47416879697,49408.631303591654
1263,40,-85282.97910142917,49408.631303591654
1264,28,-84738.86635732051,49408.631303591654
1265,15,-82562.415380886,49408.631303591654
1266,97,-81474.18989266868,49408.631303591654
1267,45,-79297.73891623411,49408.631303591654
1268,159,-78753.62617212551,49408.631303591654
1269,110,-78209.51342801686,49408.631303591654
1270,25,-77665.4006839082,49408.631303591654
1271,10,-128811.99863012024,48864.51855948381
1272,71,-128267.88588601165,48864.51855948381
1273,157,-127723.77314190299,48864.51855948381
1274,212,-127179.66039779433,48864.51855948381
1275,181,-126635.54765368573,48864.51855948381
1276,71,-120106.19472438202,48864.51855948381
1277,34,-119562.08198027342,48864.51855948381
1278,73,-104871.03788934014,48864.51855948381
1279,24,-104326.92514523154,48864.51855948381
1280,17,-103782.81240112288,48864.51855948381
1281,53,-103238.69965701422,48864.51855948381
1282,29,-102694.58691290562,48864.51855948381
1283,51,-85282.97910142917,48864.51855948381
1284,170,-84738.86635732051,48864.51855948381
1285,53,-84194.75361321191,48864.51855948381
1286,91,-83106.5281249946,48864.51855948381
1287,220,-82562.415380886,48864.51855948381
1288,20,-82018.30263677734,48864.51855948381
1289,139,-81474.18989266868,48864.51855948381
1290,15,-79297.73891623411,48864.51855948381
1291,13,-78209.51342801686,48864.51855948381
1292,180,-126635.54765368573,48320.405815374106
1293,36,-125547.32216546842,48320.405815374106
1294,95,-120106.19472438202,48320.405815374106
1295,39,-103238.69965701422,48320.405815374106
1296,47,-102694.58691290562,48320.405815374106
1297,51,-85282.97910142917,48320.405815374106
1298,11,-84738.86635732051,48320.405815374106
1299,36,-82562.415380886,48320.405815374106
1300,172,-81474.18989266868,48320.405815374106
1301,13,-80930.07714856009,48320.405815374106
1302,16,-121738.53295670793,47776.293071266264
1303,12,-121194.42021259933,47776.293071266264
1304,23,-120650.30746849068,47776.293071266264
1305,104,-120106.19472438202,47776.293071266264
1306,23,-85282.97910142917,47776.293071266264
1307,47,-81474.18989266868,47776.293071266264
1308,39,-80930.07714856009,47776.293071266264
1309,34,-124459.09667725116,47232.18032715656
1310,39,-123914.9839331425,47232.18032715656
1311,14,-123370.8711890339,47232.18032715656
1312,26,-122826.75844492525,47232.18032715656
1313,15,-121194.42021259933,47232.18032715656
1314,136,-120650.30746849068,47232.18032715656
1315,122,-80930.07714856009,47232.18032715656
1316,12,-78753.62617212551,47232.18032715656
1317,83,-78209.51342801686,47232.18032715656
