X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
68,20,20,11,14,12,11,9,7,6,21,21,15,12,11,8,7,6,17,14,12,11,9,14,13,11,8,7,4,13,13,8,7,7,6,16,8,7,4,3,5,15,13,5,4,3,3,14,10,7,4,3,2,1,2,2,13,8,3,2,1,9,5,5,4,3,2,1,0,1,10,6,4,4,2,1,1,1,3,5,4,2,2,3,6,5,4,3,2,5,7,5,5,4,4,3,2,3,3,6,10,7,4,3,3,6,9,8,8,6,5,4,3,4,4,20,19,19,8,7,5,4,4,20,20,19,7,6,5,5,6,7,6,5,5,5,6,23,19,7,6,5,6,7,7,8,8,10,23,23,22,14,10,9,6,7,7,12,23,19,19,18,10,7,7,8,9,9,20,14,9,8,7,8,9,9,24,23,22,20,15,15,14,13,12,10,9,9,9,9,25,14,8,9,24,23,21,15,14,14,13,9,9,10,12,26,22,18,17,16,15,11,10,12,25,24,23,22,21,20,20,19,18,16,15,15,12,10,10,11,27,26,25,23,21,20,11,12,15,25,24,23,23,21,21,13,15,22,21,21,19,18,13,14,17,22,20,20,19,16,16,13,14,15,16,18,23,15,13,14,14,15,16,23,15,14,14,15,15,21,20,14,15,16,26,21,29,21,21,20,32,29,27,24,23,30,26,23,22,21
69,21,21,12,15,13,12,10,8,7,23,22,16,13,12,9,8,4,18,15,13,12,10,15,14,12,9,8,5,14,14,9,8,8,5,18,9,8,5,3,4,16,14,7,5,4,2,15,11,8,5,4,3,2,2,1,14,9,4,3,1,10,7,6,6,4,3,2,1,0,11,7,6,5,3,2,2,1,2,6,6,3,3,2,7,7,5,4,3,4,8,7,6,6,5,4,3,3,2,4,12,8,5,4,4,5,10,9,9,7,6,5,4,4,3,21,20,20,9,8,6,6,5,21,21,20,8,7,7,5,5,5,7,7,6,5,5,24,20,8,7,7,6,5,6,7,7,9,24,24,23,15,12,10,7,7,6,10,24,20,20,19,12,8,7,7,8,8,21,15,10,9,8,7,8,8,25,24,23,21,16,16,15,14,13,11,10,10,8,8,26,15,9,8,25,24,22,16,15,15,14,10,9,9,10,27,23,19,18,17,16,12,9,11,26,25,24,23,22,21,21,20,19,17,16,16,13,12,10,10,28,27,26,24,22,21,11,11,14,26,25,24,24,23,22,12,14,23,23,22,20,19,14,13,16,23,21,21,20,18,17,14,13,14,15,17,24,16,14,14,13,14,15,24,16,15,14,14,14,22,21,15,15,15,27,22,30,23,22,21,33,30,29,25,24,31,27,24,23,23
70,12,11,10,6,8,9,11,13,14,13,12,6,7,8,10,12,15,8,5,6,7,8,5,4,5,9,10,13,4,4,8,8,9,16,8,6,7,10,13,15,7,4,8,9,10,13,5,2,5,8,9,10,11,12,12,4,3,8,9,11,1,4,5,6,7,8,9,10,11,0,4,5,6,8,9,9,10,12,6,7,9,9,12,6,7,8,9,10,14,6,8,8,9,9,10,11,12,12,14,4,8,10,11,12,15,6,7,8,9,10,12,12,13,13,10,9,9,9,10,12,12,13,10,10,9,11,12,12,14,15,15,13,13,14,14,15,13,9,13,14,14,15,15,16,16,17,19,13,13,12,7,10,12,15,15,16,20,13,9,9,8,12,15,16,16,18,18,10,9,14,15,16,17,18,18,14,13,12,10,9,9,10,11,13,14,15,15,18,18,15,11,17,18,14,13,11,12,12,13,14,18,18,19,20,16,12,10,10,12,12,16,19,21,15,14,13,12,11,10,10,9,10,13,13,14,17,18,19,20,17,16,15,13,11,10,20,21,24,15,14,13,13,12,11,22,24,12,12,12,14,15,20,23,26,12,14,14,15,18,18,21,23,24,25,27,13,20,22,23,23,24,25,13,21,22,23,24,24,16,17,23,24,25,16,19,19,19,20,20,22,19,18,18,19,20,16,20,21,21
71,16,15,7,10,8,7,7,9,10,17,16,10,8,7,6,7,11,13,10,7,7,5,10,9,7,4,5,8,9,8,3,4,4,12,12,4,3,6,8,10,11,9,3,4,6,8,10,5,3,3,4,5,7,7,8,9,3,4,5,7,4,1,1,1,2,4,5,6,7,4,0,1,2,4,4,5,6,8,2,2,4,5,8,2,2,4,4,5,9,2,3,4,4,5,6,7,7,8,10,5,3,6,7,7,10,4,3,3,5,6,7,8,8,9,15,14,13,4,5,7,8,8,15,14,14,7,7,8,9,10,11,8,9,9,10,10,17,14,8,9,10,10,11,12,12,13,14,18,17,16,9,6,7,10,11,12,16,18,14,13,13,7,11,12,12,13,14,14,8,10,11,12,13,13,14,18,17,16,15,10,9,8,8,8,10,10,11,13,14,19,9,13,14,19,17,15,9,9,8,9,13,14,15,16,20,16,12,12,10,10,12,15,16,20,18,18,16,15,15,14,14,13,10,10,9,13,14,15,15,21,20,19,17,15,15,15,16,19,19,18,18,17,16,15,18,19,16,16,15,13,12,16,18,21,16,15,14,14,13,14,17,18,19,20,23,17,16,18,18,19,19,20,18,16,18,19,19,20,15,15,19,19,21,20,15,24,16,15,16,26,23,22,19,18,24,21,18,16,17
72,17,16,8,11,9,8,6,8,9,18,18,12,9,8,5,6,10,14,11,8,8,6,11,10,8,4,4,7,10,9,4,4,3,10,13,5,4,5,7,9,12,10,2,3,4,7,11,7,4,2,3,4,5,6,7,10,4,3,4,6,6,2,2,1,1,3,4,4,6,5,1,0,1,3,3,4,4,7,1,1,3,4,7,2,1,3,3,4,8,3,2,3,3,4,5,5,6,7,9,6,2,5,5,6,9,5,4,3,4,5,6,7,7,8,16,15,14,3,4,6,7,7,16,15,15,5,6,7,8,9,10,7,8,8,9,9,18,15,7,8,9,9,10,10,11,12,13,19,18,18,10,6,6,9,10,10,15,19,15,14,14,6,10,10,11,12,13,15,9,9,10,10,12,12,13,19,18,18,16,11,10,9,9,7,9,9,10,12,13,20,10,12,13,20,18,16,10,10,9,8,12,13,14,15,21,18,13,13,12,11,11,14,15,21,19,19,18,16,16,15,15,14,12,11,10,12,13,14,14,23,21,20,18,16,16,14,15,18,20,19,19,18,17,16,16,18,18,17,16,14,13,15,17,20,18,16,15,15,12,13,16,17,18,19,21,18,15,16,17,18,18,19,19,15,16,18,18,19,16,16,18,18,20,21,16,25,17,16,16,27,24,23,20,19,25,22,19,18,17
73,18,17,8,12,9,8,6,7,8,19,18,12,9,8,6,6,9,14,12,9,8,7,12,10,8,5,4,7,10,10,5,4,4,10,14,6,4,4,7,9,13,10,3,3,4,7,12,7,4,2,3,4,5,5,6,10,5,2,3,5,6,3,2,2,1,2,3,4,5,6,2,1,0,2,3,3,4,6,1,1,3,3,6,2,2,2,3,4,8,3,2,2,3,3,4,5,5,6,8,7,3,4,5,5,9,5,4,4,3,4,5,6,7,7,16,15,15,4,4,5,6,7,16,16,15,5,5,6,8,9,9,7,7,8,8,9,19,15,7,8,8,9,9,10,10,11,13,19,19,18,10,7,5,9,9,10,14,19,15,15,14,7,9,10,10,12,12,16,10,8,9,10,11,12,12,20,19,18,16,12,11,10,9,8,8,9,9,12,12,21,10,11,12,20,19,17,11,10,10,9,12,12,13,14,22,18,14,13,12,12,10,13,15,21,20,19,18,17,16,16,15,14,12,12,11,11,12,13,14,23,22,21,19,17,16,14,15,18,21,20,19,19,18,17,16,18,18,18,17,15,14,14,16,20,18,16,16,15,13,12,15,16,18,19,21,19,14,16,16,17,18,19,19,15,16,17,18,18,17,16,17,18,19,22,17,25,18,17,16,28,25,24,20,19,26,23,19,18,18
74,20,19,10,14,12,10,8,6,6,21,20,14,12,10,8,7,7,16,14,11,10,9,14,13,10,7,6,4,13,12,7,7,6,8,16,8,7,3,4,7,15,13,5,4,3,4,14,9,7,4,3,2,3,3,4,13,7,2,1,3,8,5,4,4,3,1,1,2,3,8,4,3,2,0,1,1,2,4,3,3,1,1,4,4,4,2,2,2,5,5,4,3,3,2,2,3,3,4,6,9,5,2,3,3,7,8,7,6,4,3,3,4,4,5,19,18,17,6,5,3,4,4,19,18,18,5,4,4,5,7,7,4,5,5,6,7,21,18,5,5,6,7,7,8,8,9,10,21,21,20,13,9,8,7,7,8,12,21,18,17,16,9,7,8,8,9,10,18,12,7,7,8,9,9,10,22,21,20,19,14,13,12,12,10,8,8,7,9,10,23,13,9,10,23,21,19,13,13,12,11,9,10,11,12,24,20,16,15,14,14,9,11,13,24,22,21,20,19,19,18,18,16,14,14,13,10,10,11,12,25,24,23,21,19,19,12,13,15,23,22,21,21,20,19,14,15,20,20,19,17,16,12,14,18,20,19,18,18,15,14,13,14,15,16,19,21,13,14,14,15,15,16,21,14,14,15,15,16,19,19,15,15,17,24,19,27,20,19,19,30,27,26,23,21,28,25,21,20,20
75,20,20,11,14,12,11,9,7,6,21,21,15,12,11,8,7,7,17,14,12,11,9,14,13,11,8,7,4,13,13,8,7,7,7,16,8,7,4,4,6,15,13,5,4,3,4,14,10,7,4,3,2,2,3,3,13,8,3,2,2,9,5,5,4,3,2,1,1,2,9,4,3,3,1,0,1,1,3,4,3,1,1,3,5,4,3,2,1,5,6,4,4,3,3,2,2,3,3,6,9,5,3,2,3,6,8,7,7,5,4,3,3,4,4,19,18,18,7,5,4,3,4,19,19,18,5,5,4,5,6,7,5,4,5,5,6,21,18,6,5,5,6,7,7,8,8,10,22,21,21,13,9,8,6,7,7,12,22,18,18,17,9,7,7,8,9,9,19,13,8,7,7,8,9,9,23,21,21,19,14,14,13,12,10,9,8,8,9,9,24,13,8,9,23,21,20,14,13,13,12,9,9,10,12,25,21,16,16,15,14,10,10,12,24,23,22,21,20,19,19,18,17,15,14,14,10,9,10,11,26,25,24,21,20,19,11,12,15,24,23,22,21,20,20,13,15,21,20,20,18,16,12,14,17,21,19,19,18,15,15,13,14,15,16,18,21,14,13,14,14,15,16,22,14,13,14,15,15,20,19,14,15,16,25,20,28,20,20,19,31,27,26,23,22,29,25,22,21,20
76,21,20,12,15,13,12,9,7,6,22,21,15,13,12,9,8,6,18,15,12,12,10,15,14,12,8,7,4,14,13,8,8,7,7,17,9,8,4,3,6,16,14,6,5,4,3,15,10,8,5,4,3,2,2,3,14,8,3,2,2,9,6,6,5,4,2,1,1,2,9,5,4,3,1,1,0,1,3,4,4,2,1,3,5,5,3,3,2,4,7,5,4,4,3,2,2,2,3,5,10,6,3,3,2,5,9,8,7,5,4,3,3,3,4,20,19,18,7,6,4,4,3,20,19,19,6,5,5,4,6,6,5,5,4,5,5,22,19,7,5,5,5,6,7,7,8,9,23,22,21,14,10,9,5,6,7,11,23,19,18,18,10,6,7,7,8,9,19,13,8,7,7,8,8,9,23,22,21,20,15,14,13,13,11,9,9,8,8,9,24,14,8,9,24,22,20,14,14,13,12,8,9,10,11,25,21,17,16,15,15,10,10,12,25,23,23,21,20,20,19,19,18,15,15,14,11,10,10,10,26,25,24,22,20,20,10,12,14,24,23,23,22,21,20,13,14,21,21,20,18,17,12,13,16,21,20,19,19,16,15,12,13,14,15,18,22,14,13,13,14,14,15,23,15,14,14,14,15,20,20,14,14,16,25,20,29,21,20,20,31,28,27,24,23,29,26,23,21,21
77,21,21,12,15,13,12,10,8,7,23,22,16,13,12,9,8,6,18,15,13,12,10,15,14,12,9,8,5,14,14,9,8,8,6,18,9,8,5,3,5,16,14,7,5,4,3,15,11,8,5,4,3,2,2,2,14,9,4,3,1,10,7,6,6,4,3,2,1,1,10,6,4,4,2,1,1,0,2,5,4,2,2,2,6,5,4,3,2,4,7,5,5,4,4,3,2,2,2,4,10,7,4,3,3,5,9,8,8,6,5,4,3,3,3,20,19,19,8,7,5,4,4,20,20,19,7,6,5,4,5,5,6,5,5,4,5,23,19,7,6,5,5,5,6,7,7,9,23,23,22,14,10,9,6,5,6,10,23,19,19,18,10,7,6,7,8,8,20,14,9,8,7,7,8,8,24,23,22,20,15,15,14,13,12,10,9,9,8,8,25,14,8,8,24,23,21,15,14,14,13,9,8,9,10,26,22,18,17,16,15,11,9,11,25,24,23,22,21,20,20,19,18,16,15,15,12,10,9,10,27,26,25,23,21,20,10,11,14,25,24,23,23,21,21,12,14,22,21,21,19,18,13,13,16,22,20,20,19,16,16,13,13,14,15,17,23,15,13,13,13,14,15,23,15,14,13,14,14,21,20,14,14,15,26,21,29,21,21,20,32,29,27,24,23,30,26,23,22,21
78,24,23,14,18,15,14,12,10,9,25,24,18,15,14,12,10,7,20,18,15,14,13,18,16,14,11,10,7,16,16,11,10,10,4,20,12,10,7,5,3,19,16,9,8,7,4,18,13,10,8,7,5,4,4,3,16,11,6,5,3,12,9,8,8,7,5,4,3,2,12,8,7,6,4,3,3,2,0,7,7,4,4,1,8,8,6,5,4,2,9,8,7,7,6,5,4,4,3,2,13,9,6,5,5,3,12,10,10,8,7,6,5,5,4,23,21,21,10,9,7,7,6,23,22,21,9,8,8,6,5,4,8,8,7,7,6,25,21,9,8,8,7,7,6,5,5,7,25,25,24,16,13,12,8,8,7,8,25,21,21,20,13,9,8,8,7,6,22,16,11,10,9,8,8,7,26,25,24,23,18,17,16,15,14,12,12,11,9,8,27,16,10,9,26,25,23,17,16,16,15,11,10,9,8,28,24,20,19,18,18,13,10,9,27,26,25,24,23,23,22,21,20,18,18,17,14,13,12,11,29,28,27,25,23,23,12,11,12,27,26,25,25,24,23,12,12,24,24,23,21,20,15,13,14,24,23,22,21,19,18,15,14,13,13,15,25,17,15,15,14,14,13,25,18,16,15,15,14,23,23,16,16,15,28,23,31,24,23,23,34,31,30,26,25,32,29,25,24,24
79,18,17,8,12,9,8,6,8,9,19,18,12,9,8,5,7,10,14,12,9,8,7,12,10,8,5,5,8,10,10,5,4,4,11,14,5,4,6,8,10,13,10,3,4,5,8,12,7,4,3,4,5,6,7,7,10,5,3,4,6,6,3,2,2,2,3,4,5,6,6,2,1,1,3,4,4,5,7,0,1,3,3,6,1,1,2,3,4,8,2,2,2,3,3,4,5,6,6,8,5,2,4,5,5,9,4,3,3,3,4,5,6,7,7,15,14,14,3,4,5,6,7,15,15,14,5,6,6,8,9,9,7,7,8,8,9,18,14,7,8,8,9,9,10,10,11,13,18,18,17,9,5,6,9,9,10,14,18,14,14,13,5,9,10,10,12,12,15,9,8,9,10,11,12,12,19,18,17,15,10,10,9,8,7,8,9,9,12,12,20,9,11,12,19,18,16,10,9,9,8,12,12,13,14,21,17,13,12,11,10,10,13,15,20,19,18,17,16,15,15,14,13,11,10,10,11,12,13,14,22,21,20,18,16,15,14,15,18,20,19,18,18,16,16,16,18,17,16,16,14,13,14,16,20,17,15,15,14,12,12,15,16,18,19,21,18,14,16,16,17,18,19,18,15,16,17,18,18,16,15,17,18,19,21,16,24,16,16,15,27,24,23,19,18,25,21,18,17,16
80,18,18,9,12,10,9,7,8,9,19,19,13,10,9,6,6,10,15,12,9,9,7,12,11,9,5,4,7,11,10,6,5,4,10,14,6,5,5,7,9,13,11,3,3,4,7,12,8,5,2,3,4,5,6,7,11,6,3,4,6,7,3,3,2,1,3,4,4,6,7,2,1,1,3,3,4,4,7,1,0,2,3,5,2,1,2,2,3,7,3,1,2,2,3,4,4,5,6,8,6,2,4,4,5,8,5,4,3,3,4,5,5,6,7,16,15,14,3,3,5,5,6,16,15,15,4,5,5,7,8,9,6,7,7,8,8,18,15,6,7,8,8,9,9,10,10,12,19,18,18,10,6,5,8,9,9,14,19,15,14,14,6,9,9,10,11,12,15,9,8,9,9,10,11,12,19,18,18,16,11,10,9,9,7,8,8,9,11,12,20,10,10,12,20,18,16,10,10,9,8,11,12,13,14,21,18,13,13,12,11,10,13,14,21,19,19,18,16,16,15,15,14,12,11,10,10,12,13,13,23,21,20,18,16,16,13,14,17,20,19,19,18,17,16,15,17,18,17,16,14,13,14,16,19,18,16,15,15,12,12,15,16,17,18,20,18,14,15,16,16,17,18,19,14,15,16,17,18,16,16,16,17,19,21,16,25,17,16,16,27,24,23,20,19,25,22,19,18,17
81,20,20,11,14,12,11,9,7,7,21,21,15,12,11,8,7,8,17,14,12,11,9,14,13,11,8,7,5,13,13,8,7,7,8,16,8,7,4,5,7,15,13,5,4,3,5,14,10,7,4,3,2,3,4,4,13,8,3,2,3,9,5,5,4,3,2,2,2,3,9,4,3,3,1,1,2,2,4,3,2,0,1,3,4,3,2,1,1,5,5,3,3,2,2,2,2,3,3,6,8,4,2,2,3,6,7,6,5,4,3,3,3,4,4,18,17,16,5,4,3,3,4,18,18,17,4,4,3,5,6,7,4,4,5,5,6,20,17,5,5,5,6,7,7,8,8,10,21,20,20,12,8,7,6,7,7,12,21,17,16,16,8,7,7,8,9,9,18,12,7,7,7,8,9,9,21,20,20,18,13,13,12,11,9,8,7,7,9,9,23,12,8,9,22,20,19,13,12,12,10,9,9,10,12,24,20,15,15,14,13,9,10,12,23,21,21,20,19,18,18,17,16,14,13,13,9,9,10,11,25,24,23,20,19,18,11,12,15,23,21,21,20,19,19,13,15,20,19,19,16,15,12,14,17,20,18,18,17,14,14,13,14,15,16,18,20,13,13,14,14,15,16,21,13,13,14,15,15,19,18,14,15,16,24,19,27,19,19,18,30,26,25,22,21,27,24,21,20,19
82,21,20,12,15,13,12,9,7,6,22,21,15,13,12,9,8,7,18,15,12,12,10,15,14,12,8,7,4,14,13,8,8,7,8,17,9,8,4,4,7,16,14,6,5,4,4,15,10,8,5,4,3,3,3,4,14,8,3,2,3,9,6,5,5,4,2,1,2,3,9,5,4,3,1,1,1,2,4,3,3,1,0,3,4,4,2,2,1,4,5,4,3,3,2,1,2,2,3,5,9,5,2,2,2,6,8,7,6,4,3,2,3,3,4,19,18,17,6,5,3,3,3,19,18,18,5,4,4,4,6,6,4,4,4,5,6,21,18,5,4,5,6,6,7,7,8,9,21,21,20,13,9,8,6,6,7,11,21,18,17,16,9,6,7,7,8,9,18,12,7,6,7,8,8,9,22,21,20,19,14,13,12,12,10,8,8,7,8,9,23,13,8,9,23,21,19,13,13,12,11,8,9,10,11,24,20,16,15,14,14,9,10,12,24,22,21,20,19,19,18,18,16,14,14,13,10,9,10,10,25,24,23,21,19,19,10,12,14,23,22,21,21,20,19,13,14,20,20,19,17,16,11,13,16,20,19,18,18,15,14,12,13,14,15,18,21,13,13,13,14,14,15,21,14,13,14,14,15,19,19,14,14,16,24,19,27,20,19,19,30,27,26,23,21,28,25,21,20,20
83,24,23,14,18,15,14,12,10,9,25,24,18,15,14,12,10,7,20,18,15,14,13,18,16,14,11,10,7,16,16,11,10,10,5,20,12,10,7,5,4,19,16,9,8,7,4,18,13,10,8,7,5,4,4,3,16,11,6,5,3,12,9,8,8,7,5,4,3,2,12,8,7,6,4,3,3,2,1,6,5,3,3,0,7,7,5,4,3,2,8,7,6,5,5,4,3,3,2,2,12,8,5,4,4,3,10,9,9,7,6,5,4,4,3,21,20,20,9,8,6,5,5,21,21,20,8,7,7,5,4,3,7,7,6,5,5,24,20,8,7,7,6,5,5,4,5,7,24,24,23,15,12,10,7,7,6,8,24,20,20,19,12,8,7,7,5,6,21,15,10,9,8,7,7,6,25,24,23,21,16,16,15,14,13,11,10,10,8,7,26,15,9,8,25,24,22,16,15,15,14,10,9,8,8,27,23,19,18,17,16,12,9,9,26,25,24,23,22,21,21,20,19,17,16,16,13,12,10,10,28,27,26,24,22,21,11,10,12,26,25,24,24,23,22,11,12,23,23,22,20,19,14,12,14,23,21,21,20,18,17,14,13,12,13,15,24,16,14,14,13,13,13,24,16,15,14,14,13,22,21,15,15,14,27,22,30,23,22,21,33,30,29,25,24,31,27,24,23,23
84,18,17,8,12,9,8,7,9,10,19,18,12,9,8,7,8,12,14,12,9,8,7,12,10,8,5,6,9,10,10,5,4,5,12,14,5,4,7,9,11,13,10,4,5,6,9,12,7,4,4,5,6,7,8,8,10,5,4,5,7,6,3,2,2,3,4,5,6,7,6,2,2,2,4,5,5,6,8,1,2,4,4,7,0,1,2,3,4,8,1,2,2,3,3,4,5,6,6,8,4,2,4,5,5,9,3,2,2,3,4,5,6,7,7,14,13,13,3,4,5,6,7,14,14,13,5,6,6,8,9,9,7,7,8,8,9,16,13,7,8,8,9,9,10,10,11,13,17,16,16,8,4,6,9,9,10,14,17,13,13,12,5,9,10,10,12,12,14,8,8,9,10,11,12,12,18,16,16,14,9,9,8,7,7,8,9,9,12,12,19,8,11,12,18,16,15,9,8,8,8,12,12,13,14,20,16,12,11,10,9,10,13,15,19,18,17,16,15,14,14,13,12,10,9,9,11,12,13,14,21,20,19,16,15,14,14,15,18,19,18,17,16,15,15,16,18,16,15,15,13,12,14,16,20,16,14,14,13,12,12,15,16,18,19,21,16,14,16,16,17,18,19,17,15,16,17,18,18,15,14,17,18,19,20,15,23,15,15,14,26,23,21,18,17,24,20,17,16,15
85,18,18,9,12,10,9,7,9,10,19,19,13,10,9,6,7,11,15,12,9,9,7,12,11,9,5,5,8,11,10,5,5,4,12,14,6,5,6,8,10,13,11,3,4,5,8,12,8,5,3,4,5,7,7,8,11,5,4,5,7,7,3,3,2,2,4,5,5,7,7,2,1,2,4,4,5,5,8,1,1,3,4,7,1,0,2,2,3,7,2,1,2,2,3,4,4,5,6,8,5,1,4,4,5,8,4,3,2,3,4,5,6,6,7,15,14,13,2,3,5,5,6,15,14,14,4,5,6,7,8,9,6,7,7,8,8,17,14,6,7,8,8,9,9,10,10,12,18,17,16,9,5,5,8,9,9,14,18,14,13,13,5,9,9,10,11,12,14,8,8,9,9,10,11,12,18,17,16,15,10,9,8,8,6,8,8,9,11,12,19,9,10,12,19,17,15,9,9,8,7,11,12,13,14,20,16,12,12,10,10,10,13,14,20,18,18,16,15,15,14,14,13,10,10,9,10,12,13,13,21,20,19,17,15,15,13,14,17,19,18,18,17,16,15,15,17,16,16,15,13,12,14,16,19,16,15,14,14,11,12,15,16,17,18,20,17,14,15,16,16,17,18,18,14,15,16,17,18,15,15,16,17,19,20,15,24,16,15,15,26,23,22,19,18,24,21,18,16,16
86,20,19,10,14,12,10,8,7,8,21,20,14,12,10,8,7,9,16,14,11,10,9,14,13,10,7,6,7,13,12,7,7,6,10,16,8,7,4,7,9,15,13,5,4,4,7,14,9,7,4,3,4,5,5,6,13,7,2,3,5,8,5,4,4,3,2,3,4,5,8,4,3,2,2,3,3,4,6,2,2,2,2,5,2,2,0,1,2,6,3,2,1,1,1,2,3,3,4,6,7,3,2,3,3,7,6,4,4,2,2,3,4,4,5,16,15,15,4,3,3,4,4,16,16,15,3,3,4,6,7,7,4,5,5,6,7,19,15,4,5,6,7,7,8,8,9,10,19,19,18,10,7,6,7,7,8,12,19,15,15,14,7,7,8,8,9,10,16,10,6,7,8,9,9,10,20,19,18,16,12,11,10,9,8,6,7,7,9,10,21,10,9,10,20,19,17,11,10,10,9,9,10,11,12,22,18,14,13,12,12,8,11,13,21,20,19,18,17,16,16,15,14,12,12,11,9,10,11,12,23,22,21,19,17,16,12,13,15,21,20,19,19,18,17,14,15,18,18,17,15,14,12,14,18,18,16,16,15,13,12,13,14,15,16,19,19,12,14,14,15,15,16,19,13,14,15,15,16,17,16,15,15,17,22,17,25,18,17,16,28,25,24,20,19,26,23,19,18,18
87,20,20,11,14,12,11,9,7,8,21,21,15,12,11,8,7,9,17,14,12,11,9,14,13,11,8,7,6,13,13,8,7,7,9,16,8,7,4,6,8,15,13,5,4,3,6,14,10,7,4,3,3,4,5,5,13,8,3,3,4,9,5,5,4,3,2,3,3,4,9,4,3,3,2,2,3,3,5,3,2,1,2,4,3,2,1,0,1,5,4,2,2,1,1,2,2,3,3,6,7,3,2,2,3,6,6,5,4,3,2,3,3,4,4,17,16,15,4,3,3,3,4,17,16,16,3,3,3,5,6,7,4,4,5,5,6,19,16,4,5,5,6,7,7,8,8,10,20,19,19,11,7,6,6,7,7,12,20,16,15,15,7,7,7,8,9,9,16,10,6,7,7,8,9,9,20,19,19,17,12,12,10,10,8,7,6,7,9,9,21,11,8,9,21,19,18,12,11,10,9,9,9,10,12,23,19,14,14,13,12,8,10,12,22,20,20,19,18,17,16,16,15,13,12,12,8,9,10,11,24,23,21,19,18,17,11,12,15,21,20,20,19,18,18,13,15,19,18,18,15,14,12,14,17,19,17,16,16,13,13,13,14,15,16,18,19,12,13,14,14,15,16,20,12,13,14,15,15,18,17,14,15,16,23,18,26,18,18,17,29,25,24,21,20,26,23,20,19,18
88,21,21,12,15,13,12,10,8,7,23,22,16,13,12,9,8,8,18,15,13,12,10,15,14,12,9,8,5,14,14,9,8,8,8,18,9,8,5,5,7,16,14,7,5,4,5,15,11,8,5,4,3,3,4,4,14,9,4,3,3,10,7,6,5,4,3,2,2,3,10,5,4,4,2,1,2,2,4,4,3,1,1,3,4,3,2,1,0,4,5,3,3,2,2,1,1,2,2,4,8,4,2,1,2,5,7,6,5,4,3,2,2,3,3,18,17,16,5,4,3,2,3,18,18,17,4,4,3,4,5,6,4,3,4,4,5,20,17,5,4,4,5,6,6,7,7,9,21,20,20,12,8,7,5,6,6,10,21,17,16,16,8,6,6,7,8,8,18,12,7,6,6,7,8,8,21,20,20,18,13,13,12,11,9,8,7,7,8,8,23,12,7,8,22,20,19,13,12,12,10,8,8,9,10,24,20,15,15,14,13,9,9,11,23,21,21,20,19,18,18,17,16,14,13,13,9,8,9,10,25,24,23,20,19,18,10,11,14,23,21,21,20,19,19,12,14,20,19,19,16,15,10,13,16,20,18,18,17,14,14,12,13,14,15,17,20,13,12,13,13,14,15,21,13,12,13,14,14,19,18,13,14,15,24,19,27,19,19,18,30,26,25,22,21,27,24,21,20,19
89,25,25,16,19,17,16,14,12,10,26,26,20,17,16,13,12,8,22,19,16,16,14,19,18,16,13,12,9,18,18,13,12,12,4,21,13,12,9,7,4,20,18,10,9,8,5,19,15,12,9,8,7,6,5,5,18,13,8,7,5,14,10,10,9,8,7,6,5,4,14,9,8,8,5,5,4,4,2,8,7,5,4,2,8,7,6,5,4,0,9,7,7,6,6,4,4,3,3,1,12,8,6,5,4,1,11,10,9,8,7,6,5,4,4,22,21,20,9,8,7,6,6,22,21,21,8,8,7,6,4,4,8,7,7,6,5,24,21,9,8,7,7,6,5,5,4,5,25,24,24,16,12,11,8,7,7,7,25,21,20,20,12,8,8,7,6,6,21,15,10,9,9,8,7,7,25,24,24,22,17,16,15,15,13,12,11,10,8,8,26,16,10,9,26,24,23,16,16,15,14,10,10,9,8,27,24,19,19,18,17,13,10,8,27,25,25,24,23,22,21,21,20,18,17,16,13,12,11,10,29,28,26,24,23,22,12,10,10,26,25,25,24,23,23,12,10,24,23,23,20,19,14,12,12,24,22,21,21,18,18,14,13,12,11,13,24,16,15,14,14,13,12,25,17,16,15,14,14,23,22,16,15,15,28,23,31,23,23,22,34,30,29,26,25,31,28,25,24,23
